0.002777777777777778,1,1,1,2.75,2.75,2.75,3
0.07741935483870968,0,0,0,0.0,0.0,0.0,5
-0.0875,0,0,0,0.0,0.0,0.0,3
-0.08,0,0,0,0.0,0.0,0.0,4
0.0016806722689075631,0,1,0,0.0,3.666666666666667,0.0,1
0.0,0,0,0,0.0,0.0,0.0,4
-0.013793103448275862,1,5,3,1.8333333333333335,9.166666666666668,5.5,2
0.00975609756097561,1,1,1,1.5714285714285714,1.5714285714285714,1.5714285714285714,3
0.175,0,0,0,0.0,0.0,0.0,5
0.10588235294117647,0,1,0,0.0,3.666666666666667,0.0,5
-0.017857142857142856,5,4,2,11.0,8.8,4.4,3
0.025925925925925925,0,0,0,0.0,0.0,0.0,5
-0.0009216589861751152,1,3,1,2.2,6.6000000000000005,2.2,1
0.04827586206896552,1,2,1,2.75,5.5,2.75,2
-0.007462686567164179,1,0,0,2.2,0.0,0.0,4
0.06086956521739131,0,2,0,0.0,11.0,0.0,5
0.039285714285714285,1,5,1,3.666666666666667,18.333333333333336,3.666666666666667,5
0.031818181818181815,0,1,0,0.0,3.666666666666667,0.0,4
0.08235294117647059,0,0,0,0.0,0.0,0.0,5
-0.009523809523809525,0,0,0,0.0,0.0,0.0,2
0.02666666666666667,0,1,0,0.0,3.666666666666667,0.0,4
0.014583333333333334,1,3,1,3.666666666666667,11.0,3.666666666666667,4
0.09268292682926829,1,1,1,5.5,5.5,5.5,5
0.11428571428571428,0,2,1,0.0,4.4,2.2,5
-0.011570247933884297,1,2,0,1.222222222222222,2.444444444444444,0.0,4
0.052941176470588235,1,1,1,1.8333333333333335,1.8333333333333335,1.8333333333333335,5
0.005,2,7,8,3.142857142857143,11.0,12.571428571428571,4
0.05846153846153846,1,1,1,5.5,5.5,5.5,5
0.00784313725490196,0,1,0,0.0,2.2,0.0,5
0.016901408450704224,1,0,0,2.2,0.0,0.0,2
0.05185185185185185,0,0,0,0.0,0.0,0.0,3
0.042028985507246375,0,6,3,0.0,9.428571428571429,4.714285714285714,4
0.013793103448275862,0,2,1,0.0,3.666666666666667,1.8333333333333335,2
0.06206896551724138,0,2,2,0.0,11.0,11.0,5
0.08333333333333333,1,0,0,2.75,0.0,0.0,5
0.041791044776119404,0,0,0,0.0,0.0,0.0,4
